list,expression,order,item,firstDisplay,secondDisplay,English,Hindi,tense,half,cond,grammaticalRole,gender,target,location,competitor,target_hindi,target_translations,competitor_hindi,competitor_translations,CompID,expTrials,recordingName
6,noun,118,x14,x14.jpg,X14_m.jpg,The comb is on Number 3.,कंघी नंबर 3 पर है ।,,2,,,,,,,comb,,,,,N,N_List6_Order118_Item_x14_Cond_Exp_noun_Tense_
7,pronoun,118,x14,x14.jpg,X14_m.jpg,The comb is on Number 3.,कंघी नंबर 3 पर है ।,,2,,,,,,,,comb,,,,N,N_List7_Order118_Item_x14_Cond_Exp_pronoun_Tense_
8,pronoun,118,x14,x14.jpg,X14_m.jpg,The comb is on Number 3.,कंघी नंबर 3 पर है ।,,2,,,,,,,,comb,,,,N,N_List8_Order118_Item_x14_Cond_Exp_pronoun_Tense_
1,noun,119,20,20_2.jpg,20_2_m.jpg,The queen next to the tailor is sitting on number 6.,दर्जी के साथ वाली रानी नंबर 6 पर बैठी है ।,forstanding,2,2,subject,mismatch,6,next to,5,raanii,queen,darjii,tailor,30,Y,Y_List1_Order119_Item_20_Cond2_Exp_noun_Tense_forstanding
2,noun,119,20,20_2.jpg,20_2_m.jpg,The queen next to the tailor is on number 6.,दर्जी के साथ वाली रानी नंबर 6 पर है ।,simple,2,1,subject,mismatch,6,next to,5,raanii,queen,darjii,tailor,30,Y,Y_List2_Order119_Item_20_Cond1_Exp_noun_Tense_simple
3,pronoun,119,20,20_2.jpg,20_2_m.jpg,The queen next to the tailor is sitting on number 6.,दर्जी के साथ वाली रानी नंबर 6 पर बैठी है ।,forstanding,2,2,subject,mismatch,6,next to,5,raanii,queen,darjii,tailor,30,Y,Y_List3_Order119_Item_20_Cond2_Exp_pronoun_Tense_forstanding
4,pronoun,119,20,20_2.jpg,20_2_m.jpg,The queen next to the tailor is on number 6.,दर्जी के साथ वाली रानी नंबर 6 पर है ।,simple,2,1,subject,mismatch,6,next to,5,raanii,queen,darjii,tailor,30,Y,Y_List4_Order119_Item_20_Cond1_Exp_pronoun_Tense_simple
5,noun,119,23,23_2.jpg,23_2_m.jpg,The village-man below the bride is standing on number 4.,दुल्हन के नीचे वाला गाँववाला नंबर 4 पर खड़ा है ।,forstanding,2,2,subject,mismatch,4,below,1,gaaonvaalaa,village-man,dulhan ,bride,2,Y,Y_List5_Order119_Item_23_Cond2_Exp_noun_Tense_forstanding
6,noun,119,23,23_2.jpg,23_2_m.jpg,The village-man below the bride is on number 4.,दुल्हन के नीचे वाला गाँववाला नंबर 4 पर है ।,simple,2,1,subject,mismatch,4,below,1,gaaonvaalaa,village-man,dulhan ,bride,2,Y,Y_List6_Order119_Item_23_Cond1_Exp_noun_Tense_simple
7,pronoun,119,23,23_2.jpg,23_2_m.jpg,The village-man below the bride is standing on number 4.,दुल्हन के नीचे वाला गाँववाला नंबर 4 पर खड़ा है ।,forstanding,2,2,subject,mismatch,4,below,1,gaaonvaalaa,village-man,dulhan ,bride,2,Y,Y_List7_Order119_Item_23_Cond2_Exp_pronoun_Tense_forstanding
8,pronoun,119,23,23_2.jpg,23_2_m.jpg,The village-man below the bride is on number 4.,दुल्हन के नीचे वाला गाँववाला नंबर 4 पर है ।,simple,2,1,subject,mismatch,4,below,1,gaaonvaalaa,village-man,dulhan ,bride,2,Y,Y_List8_Order119_Item_23_Cond1_Exp_pronoun_Tense_simple
1,noun,120,x78,x78.jpg,x78_m.jpg,"the marbles are on number 3, above the shopkeeper","कंचे नंबर 3 पर पड़े हैं, दुकानदार के ऊपर ।",forstanding,2,9,9,9,3,,6,,marbles,,,,N,N_List1_Order120_Item_x78_Cond9_Exp_noun_Tense_forstanding
2,noun,120,x78,x78.jpg,x78_m.jpg,"the marbles are on number 3, above the shopkeeper","कंचे नंबर 3 पर पड़े हैं, दुकानदार के ऊपर ।",forstanding,2,9,9,9,3,,6,,marbles,,,,N,N_List2_Order120_Item_x78_Cond9_Exp_noun_Tense_forstanding
3,pronoun,120,x78,x78.jpg,x78_m.jpg,"the marbles are on number 3, above the shopkeeper","कंचे नंबर 3 पर पड़े हैं, दुकानदार के ऊपर ।",forstanding,2,9,9,9,3,,6,,marbles,,,,N,N_List3_Order120_Item_x78_Cond9_Exp_pronoun_Tense_forstanding
4,pronoun,120,x78,x78.jpg,x78_m.jpg,"the marbles are on number 3, above the shopkeeper","कंचे नंबर 3 पर पड़े हैं, दुकानदार के ऊपर ।",forstanding,2,9,9,9,3,,6,,marbles,,,,N,N_List4_Order120_Item_x78_Cond9_Exp_pronoun_Tense_forstanding
5,noun,120,x37,x37.jpg,x37_m.jpg,the horse and the camera are above the buiscuit,घोड़ा और कैमरा बिस्कुट के ऊपर हैं ।,9,2,9,9,,,2,,buiscuit,,,,,N,N_List5_Order120_Item_x37_Cond9_Exp_noun_Tense_9
6,noun,120,x37,x37.jpg,x37_m.jpg,the horse and the camera are above the buiscuit,घोड़ा और कैमरा बिस्कुट के ऊपर हैं ।,9,2,9,9,,,2,,buiscuit,,,,,N,N_List6_Order120_Item_x37_Cond9_Exp_noun_Tense_9
7,pronoun,120,x37,x37.jpg,x37_m.jpg,the horse and the camera are above the buiscuit,घोड़ा और कैमरा बिस्कुट के ऊपर हैं ।,,2,9,9,9,4,,2,,buiscuit,,,,N,N_List7_Order120_Item_x37_Cond9_Exp_pronoun_Tense_
8,pronoun,120,x37,x37.jpg,x37_m.jpg,the horse and the camera are above the buiscuit,घोड़ा और कैमरा बिस्कुट के ऊपर हैं ।,,2,9,9,9,4,,2,,buiscuit,,,,N,N_List8_Order120_Item_x37_Cond9_Exp_pronoun_Tense_
1,noun,121,x77,x77.jpg,x77_m.jpg,the lemon is on number 6,नींबू नंबर 6 पर है ।,,2,9,9,9,6,,,,lemon,,,,N,N_List1_Order121_Item_x77_Cond9_Exp_noun_Tense_
2,noun,121,x77,x77.jpg,x77_m.jpg,the lemon is on number 6,नींबू नंबर 6 पर है ।,,2,9,9,9,6,,,,lemon,,,,N,N_List2_Order121_Item_x77_Cond9_Exp_noun_Tense_
3,pronoun,121,x77,x77.jpg,x77_m.jpg,the lemon is on number 6,नींबू नंबर 6 पर है ।,,2,9,9,9,6,,,,lemon,,,,N,N_List3_Order121_Item_x77_Cond9_Exp_pronoun_Tense_
4,pronoun,121,x77,x77.jpg,x77_m.jpg,the lemon is on number 6,नींबू नंबर 6 पर है ।,,2,9,9,9,6,,,,lemon,,,,N,N_List4_Order121_Item_x77_Cond9_Exp_pronoun_Tense_
5,noun,121,x38,x38.jpg,x38_m.jpg,"on number 3, (there) is a clothesclip",नंबर 3 पर चिमटी है ।,9,2,9,9,,,,,clothesclip,,,,,N,N_List5_Order121_Item_x38_Cond9_Exp_noun_Tense_9
6,noun,121,x38,x38.jpg,x38_m.jpg,"on number 3, (there) is a clothesclip",नंबर 3 पर चिमटी है ।,9,2,9,9,,,,,clothesclip,,,,,N,N_List6_Order121_Item_x38_Cond9_Exp_noun_Tense_9
7,pronoun,121,x38,x38.jpg,x38_m.jpg,"on number 3, (there) is a clothesclip",नंबर 3 पर चिमटी है ।,,2,9,9,9,3,,,,clothesclip,,,,N,N_List7_Order121_Item_x38_Cond9_Exp_pronoun_Tense_
8,pronoun,121,x38,x38.jpg,x38_m.jpg,"on number 3, (there) is a clothesclip",नंबर 3 पर चिमटी है ।,,2,9,9,9,3,,,,clothesclip,,,,N,N_List8_Order121_Item_x38_Cond9_Exp_pronoun_Tense_
1,noun,122,39,39_2.jpg,39_2_m.jpg,The milkman below the dancer is on number 4.,नर्तकी के नीचे वाला दूधवाला नंबर 4 पर है ।,simple,2,1,subject,mismatch,4,below,1,duudhvaalaa,milkman,nartaki,dancer,3,Y,Y_List1_Order122_Item_39_Cond1_Exp_noun_Tense_simple
2,noun,122,39,39_2.jpg,39_2_m.jpg,The milkman below the dancer is standing on number 4.,नर्तकी के नीचे वाला दूधवाला नंबर 4 पर खड़ा है ।,forstanding,2,2,subject,mismatch,4,below,1,duudhvaalaa,milkman,nartaki,dancer,3,Y,Y_List2_Order122_Item_39_Cond2_Exp_noun_Tense_forstanding
3,pronoun,122,39,39_2.jpg,39_2_m.jpg,The milkman below the dancer is on number 4.,नर्तकी के नीचे वाला दूधवाला नंबर 4 पर है ।,simple,2,1,subject,mismatch,4,below,1,duudhvaalaa,milkman,nartaki,dancer,3,Y,Y_List3_Order122_Item_39_Cond1_Exp_pronoun_Tense_simple
4,pronoun,122,39,39_2.jpg,39_2_m.jpg,The milkman below the dancer is standing on number 4.,नर्तकी के नीचे वाला दूधवाला नंबर 4 पर खड़ा है ।,forstanding,2,2,subject,mismatch,4,below,1,duudhvaalaa,milkman,nartaki,dancer,3,Y,Y_List4_Order122_Item_39_Cond2_Exp_pronoun_Tense_forstanding
5,noun,122,4,4_2.jpg,4_2_m.jpg,The bride below the village-man is on number 4.,गाँववाले के नीचे वाली दुल्हन नंबर 4 पर है ।,simple,2,1,subject,mismatch,4,below,1,dulhan ,bride,gaaonvaalaa,village-man,35,Y,Y_List5_Order122_Item_4_Cond1_Exp_noun_Tense_simple
6,noun,122,4,4_2.jpg,4_2_m.jpg,The bride below the village-man is standing on number 4.,गाँववाले के नीचे वाली दुल्हन नंबर 4 पर खड़ी है ।,forstanding,2,2,subject,mismatch,4,below,1,dulhan ,bride,gaaonvaalaa,village-man,35,Y,Y_List6_Order122_Item_4_Cond2_Exp_noun_Tense_forstanding
7,pronoun,122,4,4_2.jpg,4_2_m.jpg,The bride below the village-man is on number 4.,गाँववाले के नीचे वाली दुल्हन नंबर 4 पर है ।,simple,2,1,subject,mismatch,4,below,1,dulhan ,bride,gaaonvaalaa,village-man,35,Y,Y_List7_Order122_Item_4_Cond1_Exp_pronoun_Tense_simple
8,pronoun,122,4,4_2.jpg,4_2_m.jpg,The bride below the village-man is standing on number 4.,गाँववाले के नीचे वाली दुल्हन नंबर 4 पर खड़ी है ।,forstanding,2,2,subject,mismatch,4,below,1,dulhan ,bride,gaaonvaalaa,village-man,35,Y,Y_List8_Order122_Item_4_Cond2_Exp_pronoun_Tense_forstanding
1,noun,123,x17,x17.jpg,x17_m.jpg,"on number 5, (there) is a wooden chest",नंबर 5 पर एक संदूक है ।,,2,9,9,9,5,,,,chest,,,,N,N_List1_Order123_Item_x17_Cond9_Exp_noun_Tense_
2,noun,123,x17,x17.jpg,x17_m.jpg,"on number 5, (there) is a wooden chest",नंबर 5 पर एक संदूक है ।,,2,9,9,9,5,,,,chest,,,,N,N_List2_Order123_Item_x17_Cond9_Exp_noun_Tense_
3,pronoun,123,x17,x17.jpg,x17_m.jpg,"on number 5, (there) is a wooden chest",नंबर 5 पर एक संदूक है ।,,2,9,9,9,5,,,,chest,,,,N,N_List3_Order123_Item_x17_Cond9_Exp_pronoun_Tense_
4,pronoun,123,x17,x17.jpg,x17_m.jpg,"on number 5, (there) is a wooden chest",नंबर 5 पर एक संदूक है ।,,2,9,9,9,5,,,,chest,,,,N,N_List4_Order123_Item_x17_Cond9_Exp_pronoun_Tense_
5,noun,123,x36,x36.jpg,x36_m.jpg,"the postman is on number 5, and below the cow as well","डाकिया नंबर 5 पर है, और गाय के नीचे भी ।",9,2,9,9,,,2,,postman,,,,,N,N_List5_Order123_Item_x36_Cond9_Exp_noun_Tense_9
6,noun,123,x36,x36.jpg,x36_m.jpg,"the postman is on number 5, and below the cow as well","डाकिया नंबर 5 पर है, और गाय के नीचे भी ।",9,2,9,9,,,2,,postman,,,,,N,N_List6_Order123_Item_x36_Cond9_Exp_noun_Tense_9
7,pronoun,123,x36,x36.jpg,x36_m.jpg,"the postman is on number 5, and below the cow as well","डाकिया नंबर 5 पर है, और गाय के नीचे भी ।",,2,9,9,9,5,,2,,postman,,,,N,N_List7_Order123_Item_x36_Cond9_Exp_pronoun_Tense_
8,pronoun,123,x36,x36.jpg,x36_m.jpg,"the postman is on number 5, and below the cow as well","डाकिया नंबर 5 पर है, और गाय के नीचे भी ।",,2,9,9,9,5,,2,,postman,,,,N,N_List8_Order123_Item_x36_Cond9_Exp_pronoun_Tense_
1,noun,124,x32,x32.jpg,x32_m.jpg,the rope is next to the man,रस्सी आदमी के बगल में पड़ी है ।,forstanding,2,9,9,9,1,,2,,rope,,,,N,N_List1_Order124_Item_x32_Cond9_Exp_noun_Tense_forstanding
2,noun,124,x32,x32.jpg,x32_m.jpg,the rope is next to the man,रस्सी आदमी के बगल में पड़ी है ।,forstanding,2,9,9,9,1,,2,,rope,,,,N,N_List2_Order124_Item_x32_Cond9_Exp_noun_Tense_forstanding
3,pronoun,124,x32,x32.jpg,x32_m.jpg,the rope is next to the man,रस्सी आदमी के बगल में पड़ी है ।,forstanding,2,9,9,9,1,,2,,rope,,,,N,N_List3_Order124_Item_x32_Cond9_Exp_pronoun_Tense_forstanding
4,pronoun,124,x32,x32.jpg,x32_m.jpg,the rope is next to the man,रस्सी आदमी के बगल में पड़ी है ।,forstanding,2,9,9,9,1,,2,,rope,,,,N,N_List4_Order124_Item_x32_Cond9_Exp_pronoun_Tense_forstanding
5,noun,124,x76,x76.jpg,x76_m.jpg,"the ball and the squirrel are above the playing cards, which are on number 6","गेंद और गिलहरी ताश के पत्तों के ऊपर हैं, जो कि नंबर 6 पर हैं ।",forstanding,2,9,9,,,2,,cards,,,,,N,N_List5_Order124_Item_x76_Cond9_Exp_noun_Tense_forstanding
6,noun,124,x76,x76.jpg,x76_m.jpg,"the ball and the squirrel are above the playing cards, which are on number 6","गेंद और गिलहरी ताश के पत्तों के ऊपर हैं, जो कि नंबर 6 पर हैं ।",forstanding,2,9,9,,,2,,cards,,,,,N,N_List6_Order124_Item_x76_Cond9_Exp_noun_Tense_forstanding
7,pronoun,124,x76,x76.jpg,x76_m.jpg,"the ball and the squirrel are above the playing cards, which are on number 6","गेंद और गिलहरी ताश के पत्तों के ऊपर हैं, जो कि नंबर 6 पर हैं ।",forstanding,2,9,9,9,6,,2,,cards,,,,N,N_List7_Order124_Item_x76_Cond9_Exp_pronoun_Tense_forstanding
8,pronoun,124,x76,x76.jpg,x76_m.jpg,"the ball and the squirrel are above the playing cards, which are on number 6","गेंद और गिलहरी ताश के पत्तों के ऊपर हैं, जो कि नंबर 6 पर हैं ।",forstanding,2,9,9,9,6,,2,,cards,,,,N,N_List8_Order124_Item_x76_Cond9_Exp_pronoun_Tense_forstanding
1,noun,125,x75,x75.jpg,x75_m.jpg,"the basket is on number 2, above the remote and the whistle","टोकरी नंबर 2 पर है, रिमोट और सीटी के ऊपर ।",,2,9,9,9,2,,5,,basket,,,,N,N_List1_Order125_Item_x75_Cond9_Exp_noun_Tense_
2,noun,125,x75,x75.jpg,x75_m.jpg,"the basket is on number 2, above the remote and the whistle","टोकरी नंबर 2 पर है, रिमोट और सीटी के ऊपर ।",,2,9,9,9,2,,5,,basket,,,,N,N_List2_Order125_Item_x75_Cond9_Exp_noun_Tense_
3,pronoun,125,x75,x75.jpg,x75_m.jpg,"the basket is on number 2, above the remote and the whistle","टोकरी नंबर 2 पर है, रिमोट और सीटी के ऊपर ।",,2,9,9,9,2,,5,,basket,,,,N,N_List3_Order125_Item_x75_Cond9_Exp_pronoun_Tense_
4,pronoun,125,x75,x75.jpg,x75_m.jpg,"the basket is on number 2, above the remote and the whistle","टोकरी नंबर 2 पर है, रिमोट और सीटी के ऊपर ।",,2,9,9,9,2,,5,,basket,,,,N,N_List4_Order125_Item_x75_Cond9_Exp_pronoun_Tense_
5,noun,125,x33,x33.jpg,x33_m.jpg,the car is in the pigeon-line,गाड़ी कबूतर वाली लाइन में है ।,9,2,9,9,,,6,,pigeon,,,,,N,N_List5_Order125_Item_x33_Cond9_Exp_noun_Tense_9
6,noun,125,x33,x33.jpg,x33_m.jpg,the car is in the pigeon-line,गाड़ी कबूतर वाली लाइन में है ।,9,2,9,9,,,6,,pigeon,,,,,N,N_List6_Order125_Item_x33_Cond9_Exp_noun_Tense_9
7,pronoun,125,x33,x33.jpg,x33_m.jpg,the car is in the pigeon-line,गाड़ी कबूतर वाली लाइन में है ।,,2,9,9,9,4,,6,,pigeon,,,,N,N_List7_Order125_Item_x33_Cond9_Exp_pronoun_Tense_
8,pronoun,125,x33,x33.jpg,x33_m.jpg,the car is in the pigeon-line,गाड़ी कबूतर वाली लाइन में है ।,,2,9,9,9,4,,6,,pigeon,,,,N,N_List8_Order125_Item_x33_Cond9_Exp_pronoun_Tense_
1,noun,126,35,35_2.jpg,35_2_m.jpg,The youngboy above the cleaning-woman is standing on number 1.,सफ़ाईवाली के ऊपर वाला बच्चा नंबर 1 पर खड़ा है ।,forstanding,2,2,subject,mismatch,1,above,4,baccaa,youngboy,safaiwali,cleaning-woman,4,Y,Y_List1_Order126_Item_35_Cond2_Exp_noun_Tense_forstanding
2,noun,126,35,35_2.jpg,35_2_m.jpg,The youngboy above the cleaning-woman is on number 1.,सफ़ाईवाली के ऊपर वाला बच्चा नंबर 1 पर है ।,simple,2,1,subject,mismatch,1,above,4,baccaa,youngboy,safaiwali,cleaning-woman,4,Y,Y_List2_Order126_Item_35_Cond1_Exp_noun_Tense_simple
3,pronoun,126,35,35_2.jpg,35_2_m.jpg,The youngboy above the cleaning-woman is standing on number 1.,सफ़ाईवाली के ऊपर वाला बच्चा नंबर 1 पर खड़ा है ।,forstanding,2,2,subject,mismatch,1,above,4,baccaa,youngboy,safaiwali,cleaning-woman,4,Y,Y_List3_Order126_Item_35_Cond2_Exp_pronoun_Tense_forstanding
4,pronoun,126,35,35_2.jpg,35_2_m.jpg,The youngboy above the cleaning-woman is on number 1.,सफ़ाईवाली के ऊपर वाला बच्चा नंबर 1 पर है ।,simple,2,1,subject,mismatch,1,above,4,baccaa,youngboy,safaiwali,cleaning-woman,4,Y,Y_List4_Order126_Item_35_Cond1_Exp_pronoun_Tense_simple
5,noun,126,28,28_2.jpg,28_2_m.jpg,The prince next to the nurse is standing on number 2.,नर्स के साथ वाला राजकुमार नंबर 2 पर खड़ा है ।,forstanding,2,2,subject,mismatch,2,next to,3,raajkumaar,prince,nurse,nurse,38,Y,Y_List5_Order126_Item_28_Cond2_Exp_noun_Tense_forstanding
